unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",[ft_i],Is the maximum building height for a property in the C2 zoning district 40 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",feet,Is the maximum building height for a property in the C2 zoning district 40 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",C2,Is the maximum building height for a property in the C2 zoning district 40 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",:minLotWidth,Is the minimum lot width for a property in the C3 zoning district 75 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",minimum lot width,Is the minimum lot width for a property in the C3 zoning district 75 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",75,Is the minimum lot width for a property in the C3 zoning district 75 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",[ft_i],Is the minimum lot width for a property in the C3 zoning district 75 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",feet,Is the minimum lot width for a property in the C3 zoning district 75 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C3"" .
}
",C3,Is the minimum lot width for a property in the C3 zoning district 75 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the C3 zoning district 100 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the C3 zoning district 100 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",100,Is the minimum lot depth for a property in the C3 zoning district 100 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",[ft_i],Is the minimum lot depth for a property in the C3 zoning district 100 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",feet,Is the minimum lot depth for a property in the C3 zoning district 100 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C3"" .
}
",C3,Is the minimum lot depth for a property in the C3 zoning district 100 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the C3 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",minimum front setback,Is the minimum front setback for a property in the C3 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",0,Is the minimum front setback for a property in the C3 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",[ft_i],Is the minimum front setback for a property in the C3 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",feet,Is the minimum front setback for a property in the C3 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C3"" .
}
",C3,Is the minimum front setback for a property in the C3 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",:minSideSetback,Is the minimum side setback for a property in the C3 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",minimum side setback,Is the minimum side setback for a property in the C3 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",0,Is the minimum side setback for a property in the C3 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",[ft_i],Is the minimum side setback for a property in the C3 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",feet,Is the minimum side setback for a property in the C3 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C3"" .
}
",C3,Is the minimum side setback for a property in the C3 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the C3 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the C3 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",0,Is the minimum rear setback for a property in the C3 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",[ft_i],Is the minimum rear setback for a property in the C3 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",feet,Is the minimum rear setback for a property in the C3 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C3"" .
}
",C3,Is the minimum rear setback for a property in the C3 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the C3 zoning district 50 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",maximum building height,Is the maximum building height for a property in the C3 zoning district 50 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",50,Is the maximum building height for a property in the C3 zoning district 50 feet?
unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",[ft_i],Is the maximum building height for a property in the C3 zoning district 50 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",feet,Is the maximum building height for a property in the C3 zoning district 50 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C3"" .
}
",C3,Is the maximum building height for a property in the C3 zoning district 50 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",:minLotWidth,Is the minimum lot width for a property in the C4 zoning district 75 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",minimum lot width,Is the minimum lot width for a property in the C4 zoning district 75 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",75,Is the minimum lot width for a property in the C4 zoning district 75 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",[ft_i],Is the minimum lot width for a property in the C4 zoning district 75 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",feet,Is the minimum lot width for a property in the C4 zoning district 75 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 75;
                rdfs:label ""C4"" .
}
",C4,Is the minimum lot width for a property in the C4 zoning district 75 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the C4 zoning district 100 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the C4 zoning district 100 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",100,Is the minimum lot depth for a property in the C4 zoning district 100 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",[ft_i],Is the minimum lot depth for a property in the C4 zoning district 100 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",feet,Is the minimum lot depth for a property in the C4 zoning district 100 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 100;
                rdfs:label ""C4"" .
}
",C4,Is the minimum lot depth for a property in the C4 zoning district 100 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the C4 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",minimum front setback,Is the minimum front setback for a property in the C4 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",0,Is the minimum front setback for a property in the C4 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",[ft_i],Is the minimum front setback for a property in the C4 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",feet,Is the minimum front setback for a property in the C4 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C4"" .
}
",C4,Is the minimum front setback for a property in the C4 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",:minSideSetback,Is the minimum side setback for a property in the C4 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",minimum side setback,Is the minimum side setback for a property in the C4 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",0,Is the minimum side setback for a property in the C4 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",[ft_i],Is the minimum side setback for a property in the C4 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",feet,Is the minimum side setback for a property in the C4 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C4"" .
}
",C4,Is the minimum side setback for a property in the C4 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the C4 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the C4 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",0,Is the minimum rear setback for a property in the C4 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",[ft_i],Is the minimum rear setback for a property in the C4 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",feet,Is the minimum rear setback for a property in the C4 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C4"" .
}
",C4,Is the minimum rear setback for a property in the C4 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the C4 zoning district 50 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",maximum building height,Is the maximum building height for a property in the C4 zoning district 50 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",50,Is the maximum building height for a property in the C4 zoning district 50 feet?
unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",[ft_i],Is the maximum building height for a property in the C4 zoning district 50 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",feet,Is the maximum building height for a property in the C4 zoning district 50 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 50;
                rdfs:label ""C4"" .
}
",C4,Is the maximum building height for a property in the C4 zoning district 50 feet?
